10660,11076566,jesse louis jackson United States civil rights leader who led a national campaign against racial discrimination and ran for presidential nomination born in 
10661,9924996,civil rights worker a leader of the political movement dedicated to securing equal opportunity for members of minority groups
10662,205046,meliorate get better The weather improved toward evening
10663,5143690,better the superior one of two alternatives chose the better of the two
10664,9118505,buffalo a city on Lake Erie in western New York near Niagara Falls
10665,7459642,burnup a highspeed motorcycle race on a public road
10666,155298,refutation the act of determining that something is false
10667,667942,falsify prove false Falsify a claim
10668,961329,gloss provide interlinear explanations for words or phrases He annotated on what his teacher had written
10669,938247,rede give an interpretation or explanation to
10670,1683422,distemper paint with distemper
10671,4269086,spark lever on early automobiles a lever mounted on the steering column and used to adjust the timing of the ignition
10672,10000007,voider a person who defecates
10673,14440488,humiliation state of disgrace or loss of selfrespect
10674,773235,perpetration the act of committing a crime
10675,1937222,ice skate move along on ice skates
10676,3558404,ice skate skate consisting of a boot with a steel blade fitted to the sole
10677,1803936,manipulate control others or oneself or influence skillfully
10678,1800759,megapodiidae megapodes
10679,3793186,mounting framework used for support or display
10680,3391770,framework a structure supporting or containing something
10681,4801532,conventionality orthodoxy as a consequence of being conventional
10682,495331,rummy a card game based on collecting sets and sequences the winner is the first to meld all their cards
10683,1103000,typography the craft of composing type and printing from it
10684,11984144,hypochaeris radicata European weed widely naturalized in North America having yellow flower heads and leaves resembling a cats ears
10685,5802730,interpolation mathematics calculation of the value of a function between the values already known
10686,642644,interpolate estimate the value of
10687,1800424,chachalaca slender arboreal guan resembling a wild turkey native to Central America and Mexico highly regarded as game birds
10688,1789386,gallinaceous bird heavybodied largely groundfeeding domestic or game birds
10689,10395605,pamphleteer a writer of pamphlets usually taking a partisan stand on public issues
10690,12325787,oleaster any of several shrubs of the genus Elaeagnus having silverwhite twigs and yellow flowers followed by olivelike fruits
10691,8933437,clichylagarenne a northwestern suburb of Paris the residence of the Merovingian royalty in the th century
10692,8554440,suburbia a residential district located on the outskirts of a city
10693,10165448,listener someone who listens attentively
10694,2184610,thump make a dull sound the knocker thudded against the front door
10695,73525,truncation error mathematics a miscalculation that results from cutting off a numerical calculation before it is finished
10696,2847942,blackwash a mixture of calomel and limewater that is used on syphilitic sores
10697,5343718,coronary artery the artery that branches from the aorta to supply blood to the heart
10698,10916105,oliver cromwell English general and statesman who led the parliamentary army in the English Civil War 
10699,2353537,curtain provide with drapery curtain the bedrooms
10700,89154,smut affect with smut or mildew
10701,14283632,smut destructive diseases of plants especially cereal grasses caused by fungi that produce black powdery masses of spores
10702,15274441,lull a pause during which things are calm or activities are diminished there was never a letup in the noise
10703,558061,lull become quiet or less intensive the fighting lulled for a moment
10704,9151411,roanoke a city in southwestern Virginia
10705,13262913,inheritance that which is inherited a title or property or estate that passes by law to the heir on the death of the owner
10706,5297523,organ a fully differentiated structural and functional unit in an animal that is specialized for some particular function
10707,5220461,body part any part of an organism such as an organ or extremity
10708,9011922,lubavitch a town in Belarus that was the center of the Chabad movement for a brief period during the th century
10709,4678401,colour of law a mere semblance of legal right something done with the apparent authority of law but actually in contravention of law the plaintiff claimed that under color of law the officer had deprived him of his civil rights
